order_id,user_id,order_product_id,order_date,is_discounted,is_canceled
C015936,A0565,B017,2022-07-18,0,0
C015937,A0076,B017,2022-08-31,0,0
C015938,A0699,B040,2022-04-26,0,0
C015939,A0760,B025,2022-06-19,0,0
C015940,A0434,B039,2022-03-21,0,0
C015941,A0737,B024,2022-05-13,0,0
C015942,A0062,B021,2022-04-26,1,0
C015943,A0382,B024,2022-02-09,0,0
C015944,A0180,B046,2022-07-13,0,0
C015945,A0608,B005,2022-05-17,0,0
C015946,A0904,B046,2022-11-17,0,0
C015947,A0324,B022,2022-10-15,0,0
C015948,A0172,B024,2022-12-28,0,0
C015949,A0443,B023,2022-12-26,0,0
C015950,A0668,B032,2022-07-18,0,0
C015951,A0958,B034,2022-08-21,0,0
C015952,A0324,B046,2022-08-16,0,0
C015953,A0317,B027,2022-09-05,0,0
C015954,A0149,B040,2022-07-26,0,0
C015955,A0058,B030,2022-08-31,0,0
C015956,A0479,B022,2022-10-18,0,0
C015957,A0794,B025,2022-08-09,0,0
C015958,A0021,B017,2022-10-07,0,0
C015959,A0215,B032,2022-05-11,0,0
C015960,A0530,B018,2022-02-05,0,0
C015961,A0394,B019,2022-06-01,0,0
C015962,A0027,B041,2022-01-02,0,0
C015963,A0934,B048,2022-01-21,0,0
C015964,A0842,B035,2022-06-02,1,0
C015965,A0750,B055,2022-02-17,0,0
C015966,A0062,B034,2022-01-12,0,0
C015967,A0771,B033,2022-10-29,0,0
C015968,A0615,B021,2022-07-23,0,0
C015969,A0931,B001,2022-11-18,0,0
C015970,A0940,B006,2022-11-27,0,0
C015971,A0635,B057,2022-11-28,0,0
C015972,A0350,B037,2022-06-01,0,0
C015973,A0220,B002,2022-04-02,0,0
C015974,A0259,B002,2022-12-25,0,0
C015975,A0965,B032,2022-05-23,0,0
C015976,A0787,B037,2022-11-16,0,0
C015977,A0220,B039,2022-09-20,0,0
C015978,A0041,B021,2022-04-25,0,0
C015979,A0262,B019,2022-07-24,0,0
C015980,A0095,B035,2022-09-06,1,0
C015981,A0584,B011,2022-07-11,0,0
C015982,A0733,B038,2022-06-07,0,0
C015983,A0152,B046,2022-04-06,0,0
C015984,A0614,B019,2022-08-02,0,0
C015985,A0375,B033,2022-12-10,0,0
C015986,A0821,B005,2022-08-19,0,0
C015987,A0358,B027,2022-01-08,0,0
C015988,A0428,B034,2022-01-19,0,0
C015989,A0530,B040,2022-11-26,0,0
C015990,A0935,B009,2022-02-15,0,0
C015991,A0859,B033,2022-05-02,0,0
C015992,A0437,B038,2022-04-21,0,0
C015993,A0434,B002,2022-06-05,0,0
C015994,A0574,B005,2022-12-26,0,0
C015995,A0299,B020,2022-07-23,0,0
C015996,A0831,B001,2022-04-25,0,0
C015997,A0670,B007,2022-02-13,0,0
C015998,A0559,B036,2022-10-11,0,0
C015999,A0061,B041,2022-07-01,0,0
C016000,A0319,B031,2022-05-03,0,0
C016001,A0056,B020,2022-08-12,0,0
C016002,A0771,B033,2022-03-16,0,0
C016003,A0906,B007,2022-12-22,0,0
C016004,A0636,B055,2022-08-26,0,0
C016005,A0763,B058,2022-08-26,0,0
C016006,A0864,B024,2022-08-11,0,0
C016007,A0134,B009,2022-06-01,0,0
C016008,A0462,B015,2022-03-22,0,0
C016009,A0665,B031,2022-04-08,0,0
C016010,A0948,B033,2022-01-04,0,0
C016011,A0918,B024,2022-12-24,0,0
C016012,A0670,B044,2022-08-30,0,0
C016013,A0911,B035,2022-04-26,1,0
C016014,A0656,B038,2022-06-13,0,0
C016015,A0750,B028,2022-10-29,0,0
C016016,A0902,B050,2022-11-26,0,0
C016017,A0665,B036,2022-03-31,0,0
C016018,A0214,B036,2022-12-24,1,0
C016019,A0484,B008,2022-06-03,0,0
C016020,A0401,B030,2022-03-22,0,0
C016021,A0277,B017,2022-06-18,0,0
C016022,A0655,B013,2022-11-01,0,0
C016023,A0465,B028,2022-04-03,0,0
C016024,A0994,B038,2022-07-23,0,0
C016025,A0787,B039,2022-08-02,0,0
C016026,A0596,B007,2022-03-04,0,0
C016027,A0735,B041,2022-07-26,0,0
C016028,A0015,B021,2022-05-14,0,0
C016029,A0301,B031,2022-10-08,0,0
C016030,A0061,B011,2022-07-25,0,0
C016031,A0798,B010,2022-02-15,0,0
C016032,A0041,B004,2022-05-24,0,0
C016033,A0896,B002,2022-10-29,0,0
C016034,A0062,B041,2022-01-17,0,0
C016035,A0106,B037,2022-01-20,0,0
C016036,A0333,B038,2022-03-13,0,0
C016037,A0619,B031,2022-08-24,0,0
C016038,A0287,B005,2022-11-20,0,0
C016039,A0243,B035,2022-03-14,0,0
C016040,A0918,B010,2022-06-18,0,0
C016041,A0616,B047,2022-10-14,0,0
C016042,A0246,B017,2022-09-09,0,0
C016043,A0401,B027,2022-07-11,0,0
C016044,A0868,B019,2022-03-13,0,0
C016045,A0614,B032,2022-10-26,0,0
C016046,A0737,B035,2022-11-04,0,0
C016047,A0178,B002,2022-01-26,0,0
C016048,A0331,B057,2022-04-17,0,0
C016049,A0480,B054,2022-02-17,0,0
C016050,A0394,B009,2022-06-11,0,0
C016051,A0596,B016,2022-01-12,0,0
C016052,A0847,B046,2022-03-27,0,0
C016053,A0036,B024,2022-12-19,0,0
C016054,A0063,B056,2022-02-27,0,0
C016055,A0724,B026,2022-11-05,0,0
C016056,A0939,B032,2022-09-02,0,0
C016057,A0852,B003,2022-12-12,0,0
C016058,A0739,B060,2022-02-02,0,0
C016059,A0565,B025,2022-11-01,0,0
C016060,A0443,B048,2022-04-04,0,0
C016061,A0174,B023,2022-10-05,0,0
C016062,A0781,B035,2022-07-08,0,0
C016063,A0975,B058,2022-03-12,0,0
C016064,A0737,B041,2022-03-27,0,0
C016065,A0197,B028,2022-05-24,0,0
C016066,A0941,B019,2022-06-02,0,0
C016067,A0270,B032,2022-09-23,0,0
C016068,A0568,B023,2022-01-22,0,0
C016069,A0437,B034,2022-04-04,0,0
C016070,A0681,B001,2022-10-23,0,0
C016071,A0864,B024,2022-01-01,0,0
C016072,A0666,B023,2022-11-18,0,0
C016073,A0858,B041,2022-04-15,0,0
C016074,A0113,B047,2022-08-15,1,0
C016075,A0021,B001,2022-03-04,0,0
C016076,A0545,B020,2022-04-21,0,0
C016077,A0734,B019,2022-03-31,0,0
C016078,A0844,B024,2022-05-12,0,0
C016079,A0559,B017,2022-07-29,0,0
C016080,A0159,B008,2022-11-10,0,0
C016081,A0324,B046,2022-07-29,0,0
C016082,A0928,B036,2022-01-05,0,0
C016083,A0225,B035,2022-01-15,0,0
C016084,A0480,B023,2022-06-12,0,0
C016085,A0612,B023,2022-08-18,0,0
C016086,A0681,B021,2022-08-29,0,0
C016087,A0559,B033,2022-10-20,0,0
C016088,A0300,B005,2022-12-17,0,0
C016089,A0979,B036,2022-09-18,0,0
C016090,A0098,B019,2022-01-26,0,0
C016091,A0812,B039,2022-02-10,0,0
C016092,A0622,B002,2022-07-01,0,0
C016093,A0505,B021,2022-03-06,0,0
C016094,A0437,B015,2022-02-18,0,0
C016095,A0957,B029,2022-05-03,0,0
C016096,A0994,B017,2022-08-12,0,0
C016097,A0278,B037,2022-12-14,0,0
C016098,A0440,B057,2022-12-24,1,0
C016099,A0225,B020,2022-10-23,0,0
C016100,A0842,B034,2022-09-15,0,0
C016101,A0113,B006,2022-01-02,0,0
C016102,A0513,B050,2022-06-04,0,0
C016103,A0333,B036,2022-02-06,0,0
C016104,A0440,B025,2022-09-17,0,0
C016105,A0499,B034,2022-02-06,0,0
C016106,A0207,B044,2022-08-31,0,0
C016107,A0300,B018,2022-12-11,0,0
C016108,A0001,B035,2022-03-14,0,0
C016109,A0713,B007,2022-02-17,0,0
C016110,A0899,B030,2022-01-05,0,0
C016111,A0526,B006,2022-06-29,0,0
C016112,A0091,B038,2022-10-26,0,0
C016113,A0401,B040,2022-09-16,0,0
C016114,A0664,B018,2022-01-06,0,0
C016115,A0775,B047,2022-01-27,0,0
C016116,A0512,B006,2022-03-08,0,0
C016117,A0036,B039,2022-01-25,1,0
C016118,A0275,B013,2022-06-15,0,0
C016119,A0842,B004,2022-06-09,0,0
C016120,A0004,B033,2022-10-15,0,0
C016121,A0480,B019,2022-07-26,0,0
C016122,A0394,B024,2022-01-14,0,0
C016123,A0911,B027,2022-04-21,0,0
C016124,A0134,B002,2022-10-08,0,0
C016125,A0857,B024,2022-06-22,0,0
C016126,A0565,B024,2022-10-04,0,0
C016127,A0871,B031,2022-09-22,0,0
C016128,A0220,B002,2022-01-11,0,0
C016129,A0569,B032,2022-08-09,0,0
C016130,A0689,B030,2022-10-06,0,0
C016131,A0375,B022,2022-06-02,0,0
C016132,A0375,B008,2022-11-09,0,0
C016133,A0480,B009,2022-10-18,0,0
C016134,A0428,B039,2022-06-17,0,0
C016135,A0227,B025,2022-06-21,0,0
C016136,A0941,B022,2022-03-31,0,0
C016137,A0598,B056,2022-07-01,0,0
C016138,A0088,B036,2022-08-25,0,0
C016139,A0155,B026,2022-08-29,0,0
C016140,A0407,B025,2022-11-17,0,0
C016141,A0660,B031,2022-09-27,0,0
C016142,A0551,B037,2022-10-19,0,0
C016143,A0615,B006,2022-08-29,0,0
C016144,A0021,B036,2022-02-17,0,0
C016145,A0531,B027,2022-06-30,0,0
C016146,A0127,B038,2022-09-15,0,0
C016147,A0656,B048,2022-01-03,0,0
C016148,A0567,B031,2022-05-25,0,0
C016149,A0408,B002,2022-01-11,0,0
C016150,A0391,B039,2022-03-23,0,0
C016151,A0390,B046,2022-02-26,0,0
C016152,A0660,B058,2022-01-07,0,0
C016153,A0771,B005,2022-02-01,0,0
C016154,A0198,B052,2022-04-18,0,0
C016155,A0874,B020,2022-01-25,0,0
C016156,A0571,B019,2022-08-22,0,0
C016157,A0255,B037,2022-08-03,0,0
C016158,A0660,B057,2022-06-07,0,0
C016159,A0422,B020,2022-04-03,0,0
C016160,A0270,B005,2022-02-26,0,0
C016161,A0558,B041,2022-02-25,0,0
C016162,A0394,B037,2022-01-10,0,0
C016163,A0217,B018,2022-10-19,0,0
C016164,A0158,B021,2022-08-04,0,0
C016165,A0987,B058,2022-01-02,0,0
C016166,A0984,B037,2022-07-14,0,0
C016167,A0831,B018,2022-05-12,0,0
C016168,A0034,B006,2022-10-11,1,0
C016169,A0117,B035,2022-03-10,0,0
C016170,A0457,B046,2022-01-15,0,0
C016171,A0091,B012,2022-05-14,0,0
C016172,A0543,B029,2022-04-23,0,0
C016173,A0127,B024,2022-12-19,0,0
C016174,A0350,B020,2022-06-22,0,0
C016175,A0098,B057,2022-10-22,0,0
C016176,A0263,B025,2022-01-11,0,0
C016177,A0262,B010,2022-12-27,0,0
C016178,A0301,B051,2022-01-26,0,0
C016179,A0110,B022,2022-12-27,0,0
C016180,A0224,B019,2022-12-09,0,0
C016181,A0748,B019,2022-11-13,0,0
C016182,A0906,B031,2022-07-15,0,0
C016183,A0324,B056,2022-09-09,0,0
C016184,A0635,B024,2022-12-26,0,0
C016185,A0720,B026,2022-09-26,0,0
C016186,A0277,B052,2022-10-11,0,0
C016187,A0255,B052,2022-03-15,0,0
C016188,A0847,B039,2022-01-26,0,0
C016189,A0574,B056,2022-05-16,0,0
C016190,A0660,B013,2022-03-15,0,0
C016191,A0899,B058,2022-09-19,0,0
C016192,A0783,B016,2022-03-09,0,0
C016193,A0393,B051,2022-10-01,0,0
C016194,A0473,B015,2022-05-28,0,0
C016195,A0812,B012,2022-05-26,0,0
C016196,A0129,B048,2022-11-10,0,0
C016197,A0255,B019,2022-01-02,0,0
C016198,A0394,B055,2022-08-28,0,0
C016199,A0021,B023,2022-05-20,0,0
C016200,A0958,B001,2022-08-10,0,0
C016201,A0287,B020,2022-05-04,0,0
C016202,A0437,B057,2022-02-14,0,0
C016203,A0904,B025,2022-10-02,0,0
C016204,A0830,B060,2022-05-22,0,0
C016205,A0622,B034,2022-08-04,0,0
C016206,A0565,B036,2022-06-01,0,0
C016207,A0692,B027,2022-06-17,0,0
C016208,A0906,B001,2022-02-01,0,0
C016209,A0771,B012,2022-09-27,1,0
C016210,A0369,B028,2022-12-22,0,0
C016211,A0152,B021,2022-09-26,0,0
C016212,A0430,B048,2022-05-10,0,0
C016213,A0697,B025,2022-04-08,0,0
C016214,A0013,B017,2022-03-01,0,0
C016215,A0458,B022,2022-11-09,0,0
C016216,A0886,B025,2022-11-12,0,0
C016217,A0954,B016,2022-10-31,0,0
C016218,A0137,B002,2022-08-25,0,0
C016219,A0690,B008,2022-04-19,0,0
C016220,A0283,B022,2022-12-16,0,0
C016221,A0548,B007,2022-12-25,0,0
C016222,A0534,B027,2022-03-02,0,0
C016223,A0257,B057,2022-07-10,0,0
C016224,A0963,B009,2022-11-18,0,0
C016225,A0999,B020,2022-01-12,0,0
C016226,A0698,B054,2022-12-26,0,0
C016227,A0609,B025,2022-05-29,0,0
C016228,A0770,B019,2022-01-15,0,0
C016229,A0853,B051,2022-12-17,0,0
C016230,A0421,B040,2022-10-15,0,0
C016231,A0197,B039,2022-03-01,0,0
C016232,A0787,B020,2022-06-18,0,0
C016233,A0978,B037,2022-09-04,0,0
C016234,A0062,B021,2022-05-24,0,0
C016235,A0831,B016,2022-01-25,0,0
C016236,A0609,B019,2022-01-07,0,0
C016237,A0271,B058,2022-04-07,0,0
C016238,A0882,B005,2022-04-26,0,0
C016239,A0347,B010,2022-04-25,0,0
C016240,A0060,B008,2022-03-11,0,0
C016241,A0361,B020,2022-04-23,0,0
C016242,A0263,B011,2022-09-22,0,0
C016243,A0967,B033,2022-03-27,0,0
C016244,A0037,B001,2022-04-01,0,0
C016245,A0760,B047,2022-03-31,0,0
C016246,A0292,B049,2022-01-13,0,0
C016247,A0271,B018,2022-07-24,1,0
C016248,A0004,B019,2022-11-05,0,0
C016249,A0255,B001,2022-04-18,0,0
C016250,A0928,B025,2022-09-25,0,0
C016251,A0171,B057,2022-04-08,0,0
C016252,A0522,B031,2022-07-25,0,0
C016253,A0534,B040,2022-09-27,0,0
C016254,A0043,B058,2022-12-14,0,0
C016255,A0239,B024,2022-05-03,0,0
C016256,A0881,B052,2022-09-06,0,0
C016257,A0771,B018,2022-02-12,0,0
C016258,A0159,B046,2022-10-29,0,0
C016259,A0300,B039,2022-07-19,0,0
C016260,A0021,B021,2022-08-06,0,0
C016261,A0152,B048,2022-08-06,0,0
C016262,A0724,B020,2022-01-25,1,0
C016263,A0515,B048,2022-03-31,1,0
C016264,A0098,B025,2022-06-13,0,0
C016265,A0465,B033,2022-09-16,0,0
C016266,A0735,B001,2022-08-28,0,0
C016267,A0842,B010,2022-08-10,0,0
C016268,A0006,B002,2022-12-11,0,0
C016269,A0928,B039,2022-01-25,0,0
C016270,A0225,B023,2022-10-06,0,0
C016271,A0963,B002,2022-03-23,0,0
C016272,A0067,B018,2022-12-28,0,0
C016273,A0956,B020,2022-02-08,0,0
C016274,A0037,B018,2022-07-01,0,0
C016275,A0263,B019,2022-12-21,0,0
C016276,A0685,B001,2022-01-26,0,0
C016277,A0462,B058,2022-05-04,0,0
C016278,A0404,B036,2022-10-27,0,0
C016279,A0041,B032,2022-04-14,0,0
C016280,A0317,B023,2022-05-02,0,0
C016281,A0512,B035,2022-06-30,0,0
C016282,A0513,B021,2022-01-17,1,0
C016283,A0277,B006,2022-08-17,0,0
C016284,A0551,B041,2022-09-21,0,0
C016285,A0091,B046,2022-03-13,0,0
C016286,A0257,B025,2022-05-15,0,0
C016287,A0473,B017,2022-02-27,0,0
C016288,A0517,B036,2022-01-14,0,0
C016289,A0428,B025,2022-01-27,0,0
C016290,A0067,B010,2022-06-02,0,0
C016291,A0535,B038,2022-01-07,0,0
C016292,A0462,B012,2022-01-18,0,0
C016293,A0275,B002,2022-11-07,0,0
C016294,A0833,B027,2022-11-03,1,0
C016295,A0150,B022,2022-01-31,1,0
C016296,A0681,B003,2022-07-06,0,0
C016297,A0236,B004,2022-11-03,0,0
C016298,A0004,B023,2022-11-10,0,0
C016299,A0608,B033,2022-11-27,0,0
C016300,A0272,B029,2022-08-28,0,0
C016301,A0886,B034,2022-01-26,0,0
C016302,A0635,B036,2022-03-24,0,0
C016303,A0771,B055,2022-02-21,0,0
C016304,A0831,B033,2022-12-25,1,0
C016305,A0220,B018,2022-03-25,0,0
C016306,A0207,B032,2022-02-21,0,0
C016307,A0608,B023,2022-01-03,0,0
C016308,A0255,B041,2022-05-09,0,0
C016309,A0819,B021,2022-08-27,0,0
C016310,A0956,B041,2022-05-06,0,0
C016311,A0935,B035,2022-07-24,0,0
C016312,A0957,B025,2022-04-28,0,0
C016313,A0598,B020,2022-06-23,0,0
C016314,A0948,B037,2022-05-02,0,0
C016315,A0767,B012,2022-08-15,0,0
C016316,A0812,B027,2022-04-29,0,0
C016317,A0155,B028,2022-12-25,0,0
C016318,A0835,B015,2022-01-28,0,0
C016319,A0779,B054,2022-06-25,0,0
C016320,A0403,B003,2022-05-17,0,0
C016321,A0864,B056,2022-05-10,0,0
C016322,A0041,B025,2022-04-18,0,0
C016323,A0505,B005,2022-09-15,0,0
C016324,A0874,B036,2022-09-19,0,0
C016325,A0918,B018,2022-08-10,0,0
C016326,A0117,B001,2022-10-21,0,0
C016327,A0127,B022,2022-06-12,0,0
C016328,A0239,B010,2022-01-31,0,0
C016329,A0013,B028,2022-12-21,0,0
C016330,A0021,B009,2022-10-26,0,0
C016331,A0234,B004,2022-12-23,0,0
C016332,A0117,B055,2022-05-27,0,0
C016333,A0874,B002,2022-08-11,0,0
C016334,A0308,B060,2022-10-02,0,0
C016335,A0954,B013,2022-01-06,0,0
C016336,A0918,B023,2022-03-23,1,0
C016337,A0686,B048,2022-03-21,0,0
C016338,A0783,B023,2022-10-30,0,0
C016339,A0655,B038,2022-01-13,0,0
C016340,A0681,B005,2022-02-28,0,0
C016341,A0067,B011,2022-03-26,0,0
C016342,A0108,B015,2022-03-14,0,0
C016343,A0468,B017,2022-09-30,0,0
C016344,A0901,B051,2022-02-21,0,0
C016345,A0084,B025,2022-05-14,0,0
C016346,A0381,B036,2022-01-13,0,0
C016347,A0077,B022,2022-10-24,0,0
C016348,A0388,B013,2022-05-30,0,0
C016349,A0966,B005,2022-03-27,0,0
C016350,A0919,B058,2022-06-27,0,0
C016351,A0840,B035,2022-05-03,0,0
C016352,A0350,B051,2022-12-11,0,0
C016353,A0574,B017,2022-06-27,0,0
C016354,A0390,B036,2022-12-25,0,0
C016355,A0796,B008,2022-02-05,0,0
C016356,A0391,B003,2022-06-09,0,0
C016357,A0575,B034,2022-05-04,0,0
C016358,A0162,B018,2022-12-25,0,0
C016359,A0134,B036,2022-09-19,0,0
C016360,A0831,B019,2022-09-13,0,0
C016361,A0179,B047,2022-05-16,0,0
C016362,A0134,B031,2022-01-01,0,0
C016363,A0134,B055,2022-01-07,0,0
C016364,A0347,B025,2022-04-25,0,0
C016365,A0353,B004,2022-09-08,0,0
C016366,A0975,B030,2022-04-17,0,0
C016367,A0342,B048,2022-12-09,0,0
C016368,A0181,B018,2022-05-10,0,0
C016369,A0505,B022,2022-03-16,0,0
C016370,A0760,B014,2022-03-20,0,0
C016371,A0058,B038,2022-09-05,0,0
C016372,A0404,B033,2022-03-21,0,0
C016373,A0422,B024,2022-07-25,0,0
C016374,A0403,B042,2022-09-16,0,0
C016375,A0685,B012,2022-11-27,0,0
C016376,A0270,B051,2022-12-19,0,0
C016377,A0720,B005,2022-04-24,0,0
C016378,A0422,B027,2022-08-16,0,0
C016379,A0408,B022,2022-05-25,0,0
C016380,A0353,B019,2022-02-08,0,0
C016381,A0830,B046,2022-10-20,0,0
C016382,A0252,B057,2022-10-02,0,0
C016383,A0479,B015,2022-11-21,0,0
C016384,A0841,B016,2022-03-06,0,0
C016385,A0159,B021,2022-08-17,0,0
C016386,A0989,B018,2022-05-23,0,0
C016387,A0906,B054,2022-01-16,1,0
C016388,A0858,B055,2022-12-02,0,0
C016389,A0847,B035,2022-04-22,0,0
C016390,A0840,B020,2022-10-24,0,0
C016391,A0021,B016,2022-11-06,0,0
C016392,A0622,B016,2022-04-17,0,0
C016393,A0840,B006,2022-09-27,0,0
C016394,A0255,B001,2022-07-09,0,0
C016395,A0486,B005,2022-03-25,0,0
C016396,A0842,B005,2022-05-01,0,0
C016397,A0930,B051,2022-04-27,0,0
C016398,A0614,B038,2022-11-10,0,0
C016399,A0574,B006,2022-08-03,0,0
C016400,A0819,B002,2022-12-31,0,0
C016401,A0473,B039,2022-02-26,0,0
C016402,A0076,B057,2022-06-27,0,0
C016403,A0197,B024,2022-08-26,0,0
C016404,A0691,B021,2022-07-30,0,0
C016405,A0637,B051,2022-01-24,0,0
C016406,A0744,B033,2022-05-03,0,0
C016407,A0864,B054,2022-12-28,0,0
C016408,A0823,B039,2022-08-10,0,0
C016409,A0574,B039,2022-12-06,0,0
C016410,A0390,B051,2022-06-26,1,0
C016411,A0904,B020,2022-09-18,0,0
C016412,A0480,B046,2022-07-25,0,0
C016413,A0561,B003,2022-04-24,0,0
C016414,A0261,B022,2022-09-21,0,0
C016415,A0259,B013,2022-02-27,0,0
C016416,A0550,B020,2022-12-25,0,0
C016417,A0750,B024,2022-12-13,0,0
C016418,A0287,B001,2022-01-30,0,0
C016419,A0401,B054,2022-12-25,0,0
C016420,A0393,B007,2022-10-31,0,0
C016421,A0950,B019,2022-12-24,0,0
C016422,A0548,B020,2022-07-12,0,0
C016423,A0270,B024,2022-05-01,1,0
C016424,A0641,B018,2022-07-14,0,0
C016425,A0299,B046,2022-07-30,0,0
C016426,A0379,B006,2022-11-17,0,0
C016427,A0897,B025,2022-11-08,0,0
C016428,A0288,B002,2022-11-15,0,0
C016429,A0610,B032,2022-12-27,0,0
C016430,A0319,B049,2022-04-25,0,0
C016431,A0364,B041,2022-08-22,0,0
C016432,A0616,B028,2022-03-21,0,0
C016433,A0381,B022,2022-12-14,0,0
C016434,A0404,B024,2022-07-21,0,0
C016435,A0091,B001,2022-12-19,1,0
C016436,A0217,B041,2022-12-17,0,0
C016437,A0404,B019,2022-09-16,0,0
C016438,A0198,B035,2022-10-04,0,0
C016439,A0390,B057,2022-10-28,0,0
C016440,A0736,B002,2022-02-01,0,0
C016441,A0236,B034,2022-03-15,0,0
C016442,A0840,B050,2022-01-15,0,0
C016443,A0840,B023,2022-05-09,0,0
C016444,A0299,B031,2022-08-17,0,0
C016445,A0798,B013,2022-08-19,0,0
C016446,A0656,B024,2022-08-28,0,0
C016447,A0956,B023,2022-06-13,0,0
C016448,A0063,B015,2022-09-12,0,0
C016449,A0312,B019,2022-06-15,0,0
C016450,A0545,B033,2022-08-21,0,0
C016451,A0056,B036,2022-10-21,0,0
C016452,A0940,B022,2022-04-08,0,0
C016453,A0655,B040,2022-09-02,0,0
C016454,A0886,B019,2022-11-17,0,0
C016455,A0247,B013,2022-10-31,0,0
C016456,A0587,B034,2022-08-17,0,0
C016457,A0901,B003,2022-02-04,0,0
C016458,A0417,B026,2022-12-26,0,0
C016459,A0457,B041,2022-06-24,0,0
C016460,A0283,B019,2022-07-11,0,0
C016461,A0919,B008,2022-07-22,0,0
C016462,A0886,B020,2022-05-30,0,0
C016463,A0901,B019,2022-05-06,0,0
C016464,A0872,B023,2022-01-28,0,0
C016465,A0437,B038,2022-02-09,0,0
C016466,A0622,B055,2022-11-03,0,0
C016467,A0404,B057,2022-09-25,0,0
C016468,A0665,B038,2022-05-30,0,0
C016469,A0984,B021,2022-09-15,0,0
C016470,A0403,B055,2022-01-07,0,0
C016471,A0197,B047,2022-03-28,1,0
C016472,A0587,B055,2022-01-26,0,0
C016473,A0033,B041,2022-12-26,0,0
C016474,A0246,B035,2022-04-11,0,0
C016475,A0512,B033,2022-04-05,0,0
C016476,A0983,B019,2022-12-26,0,0
C016477,A0041,B018,2022-06-17,0,0
C016478,A0886,B018,2022-05-11,0,0
C016479,A0428,B017,2022-12-27,0,0
C016480,A0770,B002,2022-09-01,0,0
C016481,A0636,B021,2022-11-27,0,0
C016482,A0531,B034,2022-06-16,1,0
C016483,A0324,B060,2022-06-20,0,0
C016484,A0299,B002,2022-05-03,0,0
C016485,A0608,B016,2022-05-12,0,0
C016486,A0883,B007,2022-08-21,1,0
C016487,A0609,B041,2022-12-13,0,0
C016488,A0561,B046,2022-03-01,0,0
C016489,A0319,B033,2022-02-26,0,0
C016490,A0770,B024,2022-06-26,0,0
C016491,A0912,B013,2022-06-23,0,0
C016492,A0061,B001,2022-04-11,0,0
C016493,A0958,B014,2022-10-09,0,0
C016494,A0588,B034,2022-04-17,0,0
C016495,A0737,B002,2022-08-27,0,0
C016496,A0830,B023,2022-09-18,0,0
C016497,A0302,B021,2022-01-01,0,0
C016498,A0334,B025,2022-01-12,0,0
C016499,A0666,B037,2022-08-20,0,0
C016500,A0831,B040,2022-07-05,0,0
C016501,A0554,B009,2022-05-06,0,0
C016502,A0401,B002,2022-04-28,0,0
C016503,A0063,B002,2022-02-21,0,0
C016504,A0767,B035,2022-10-17,0,0
C016505,A0615,B023,2022-04-26,0,0
C016506,A0666,B022,2022-02-07,0,0
C016507,A0596,B035,2022-11-07,0,0
C016508,A0665,B026,2022-12-02,0,0
C016509,A0374,B034,2022-06-30,0,0
C016510,A0057,B031,2022-07-29,0,0
C016511,A0152,B004,2022-01-25,0,0
C016512,A0571,B032,2022-09-29,0,0
C016513,A0152,B046,2022-09-26,0,0
C016514,A0463,B031,2022-10-15,0,0
C016515,A0027,B007,2022-12-10,0,0
C016516,A0263,B018,2022-04-12,1,0
C016517,A0154,B018,2022-10-12,0,0
C016518,A0043,B026,2022-12-11,0,0
C016519,A0847,B040,2022-02-11,0,0
C016520,A0928,B030,2022-09-04,1,0
C016521,A0210,B032,2022-08-04,0,0
C016522,A0437,B013,2022-04-30,0,0
C016523,A0681,B046,2022-05-03,0,0
C016524,A0915,B042,2022-12-26,0,0
C016525,A0883,B028,2022-11-08,0,0
C016526,A0919,B026,2022-07-20,0,0
C016527,A0899,B058,2022-09-30,0,0
C016528,A0217,B046,2022-06-25,0,0
C016529,A0408,B052,2022-01-14,0,0
C016530,A0955,B016,2022-04-11,0,0
C016531,A0763,B007,2022-07-17,0,0
C016532,A0178,B022,2022-02-05,0,0
C016533,A0197,B030,2022-09-19,0,0
C016534,A0004,B023,2022-05-08,0,0
C016535,A0024,B034,2022-06-04,0,0
C016536,A0939,B035,2022-09-02,0,0
C016537,A0531,B007,2022-03-22,0,0
C016538,A0389,B006,2022-04-27,0,0
C016539,A0473,B021,2022-01-17,0,0
C016540,A0275,B021,2022-08-11,0,0
C016541,A0837,B058,2022-05-28,0,0
C016542,A0622,B051,2022-12-04,0,0
C016543,A0531,B020,2022-01-24,0,0
C016544,A0158,B034,2022-07-20,0,0
C016545,A0220,B037,2022-08-26,0,0
C016546,A0830,B042,2022-11-16,0,0
C016547,A0272,B020,2022-12-26,0,0
C016548,A0428,B030,2022-12-13,0,0
C016549,A0720,B024,2022-11-02,0,0
C016550,A0270,B034,2022-01-20,0,0
C016551,A0550,B057,2022-08-01,0,0
C016552,A0565,B037,2022-01-02,0,0
C016553,A0733,B035,2022-10-18,0,0
C016554,A0615,B019,2022-06-25,0,0
C016555,A0968,B049,2022-12-27,0,0
C016556,A0189,B040,2022-12-21,0,0
C016557,A0110,B046,2022-06-09,0,0
C016558,A0275,B019,2022-01-17,0,0
C016559,A0252,B020,2022-11-29,0,0
C016560,A0180,B024,2022-05-01,0,0
C016561,A0925,B022,2022-06-19,1,0
C016562,A0374,B023,2022-09-06,0,0
C016563,A0655,B060,2022-03-14,0,0
C016564,A0008,B038,2022-01-17,0,0
C016565,A0919,B047,2022-08-26,0,0
C016566,A0968,B007,2022-02-18,0,0
C016567,A0204,B014,2022-01-15,0,0
C016568,A0299,B001,2022-02-08,0,0
C016569,A0609,B027,2022-04-17,0,0
C016570,A0559,B006,2022-12-09,0,0
